0	5.863134
0.02	4.624695
0.04	3.410747
0.06	2.220805
0.08	1.054396
0.1	-0.08893457
0.12	0.01645636
0.14	0.09551568
0.16	0.1492412
0.18	0.1786013
0.2	0.1845276
0.22	0.1801875
0.24	0.1777472
0.26	0.1766709
0.28	0.1764345
0.3	0.1765528
0.32	0.1766455
0.34	0.1766763
0.36	0.176662
0.38	0.1766389
0.4	0.1766262
0.42	0.1766201
0.44	0.1766103
0.46	0.1766142
0.48	0.1766164
0.5	0.1766095
0.52	0.1765923
0.54	0.1765791
0.56	0.1765612
0.58	0.176542
0.6	0.1765247
0.62	0.1765169
0.64	0.1765153
0.66	0.1765018
0.68	0.1764873
0.7	0.1764772
0.72	0.1764615
0.74	0.1764349
0.76	0.1764194
0.78	0.1764046
0.8	0.1763841
0.82	0.1763708
0.84	0.1763595
0.86	0.1763499
0.88	0.1763461
0.9	0.1763446
0.92	0.1763331
0.94	0.1763215
0.96	0.1763004
0.98	0.1762733
1	0.1762402
1.02	0.176217
1.04	0.1761991
1.06	0.1761935
1.08	0.1761846
1.1	0.176179
1.12	0.1761737
1.14	0.176172
1.16	0.1761638
1.18	0.1761594
1.2	0.176158
1.22	0.1761413
1.24	0.1761071
1.26	0.1760702
1.28	0.1760393
1.3	0.1760101
1.32	0.1759905
1.34	0.1759822
1.36	0.1759756
1.38	0.175963
1.4	0.1759474
1.42	0.1759403
1.44	0.1759452
1.46	0.1759413
1.48	0.1759338
1.5	0.1759265
1.52	0.1759106
1.54	0.1758776
1.56	0.1758646
1.58	0.1758597
1.6	0.1758599
1.62	0.1758576
1.64	0.1758616
1.66	0.1758548
1.68	0.1758443
1.7	0.1758271
1.72	0.1758146
1.74	0.175796
1.76	0.1757803
1.78	0.1757626
1.8	0.1757442
1.82	0.1757239
1.84	0.1757054
1.86	0.1756814
1.88	0.1756602
1.9	0.1756432
1.92	0.1756329
1.94	0.175626
1.96	0.1756209
1.98	0.1756207
2	0.1756226
2.02	0.1756112
2.04	0.1755945
2.06	0.1755753
2.08	0.1755429
2.1	0.1755027
2.12	0.1754711
2.14	0.1754515
2.16	0.1754393
2.18	0.1754326
2.2	0.1754304
2.22	0.1754237
2.24	0.1754078
2.26	0.1753901
2.28	0.1753782
2.3	0.1753669
2.32	0.1753621
2.34	0.1753647
2.36	0.1753656
2.38	0.1753607
2.4	0.1753542
2.42	0.1753456
2.44	0.1753265
2.46	0.175308
2.48	0.1752973
2.5	0.1752934
2.52	0.1752864
2.54	0.1752876
2.56	0.1752817
2.58	0.1752719
2.6	0.1752512
2.62	0.1752303
2.64	0.1752045
2.66	0.1751902
2.68	0.1751652
2.7	0.1751429
2.72	0.1751261
2.74	0.175108
2.76	0.1750859
2.78	0.1750809
2.8	0.1750814
2.82	0.1750763
2.84	0.1750813
2.86	0.1750865
2.88	0.1750855
2.9	0.1750759
2.92	0.1750698
2.94	0.1750565
2.96	0.1750342
2.98	0.1750032
3	0.1749804
3.02	0.1749607
3.04	0.1749403
3.06	0.1749289
3.08	0.1749214
3.1	0.174916
3.12	0.1748995
3.14	0.1748862
3.16	0.1748704
3.18	0.1748595
3.2	0.1748427
3.22	0.1748296
3.24	0.174807
3.26	0.1747882
3.28	0.1747674
3.3	0.1747465
3.32	0.174736
3.34	0.1747335
3.36	0.1747268
3.38	0.174722
3.4	0.1747137
3.42	0.1746978
3.44	0.1746832
3.46	0.1746709
3.48	0.1746496
3.5	0.1746327
3.52	0.1746061
3.54	0.1745799
3.56	0.1745566
3.58	0.1745477
3.6	0.1745377
3.62	0.1745391
3.64	0.1745322
3.66	0.174522
3.68	0.1744975
3.7	0.174478
3.72	0.1744575
3.74	0.1744479
3.76	0.174434
3.78	0.1744293
3.8	0.1744247
3.82	0.1744229
3.84	0.1744119
3.86	0.1744045
3.88	0.1744002
3.9	0.1743876
3.92	0.1743647
3.94	0.174352
3.96	0.1743435
3.98	0.174325
4	0.1743075
4.02	0.174296
4.04	0.1742729
4.06	0.1742418
4.08	0.1742232
4.1	0.1742143
4.12	0.1742089
4.14	0.1742076
4.16	0.1742112
4.18	0.1742016
4.2	0.1741811
4.22	0.1741633
4.24	0.1741539
4.26	0.1741431
4.28	0.1741416
4.3	0.1741473
4.32	0.1741477
4.34	0.1741363
4.36	0.1741249
4.38	0.1741046
4.4	0.174083
4.42	0.1740608
4.44	0.17404
4.46	0.174022
4.48	0.1740149
4.5	0.1739989
4.52	0.1739855
4.54	0.1739834
4.56	0.1739783
4.58	0.1739613
4.6	0.1739562
4.62	0.1739474
4.64	0.1739325
4.66	0.173915
4.68	0.1739048
4.7	0.173892
4.72	0.1738832
4.74	0.1738643
4.76	0.1738562
