0	1.6457645
0.02	1.313919
0.04	0.9878153
0.06	0.66733935
0.08	0.3523804
0.1	0.042830965
0.12	0.06753244
0.14	0.08604789
0.16	0.098598525
0.18	0.1053983
0.2	0.10665445
0.22	0.10544815
0.24	0.1046366
0.26	0.10410915
0.28	0.10375605
0.3	0.1034757
0.32	0.103188
0.34	0.10289015
0.36	0.10258425
0.38	0.1022773
0.4	0.101975
0.42	0.1016788
0.44	0.1013847
0.46	0.1010914
0.48	0.10080135
0.5	0.10050965
0.52	0.10021575
0.54	0.09992164
0.56	0.09962804
0.58	0.099332
0.6	0.09903705
0.62	0.09874108
0.64	0.098441395
0.66	0.09814636
0.68	0.097854755
0.7	0.09756597
0.72	0.097280165
0.74	0.097002445
0.76	0.096720885
0.78	0.09643727
0.8	0.09615183
0.82	0.09586921
0.84	0.09558106
0.86	0.0952987
0.88	0.09501789
0.9	0.094737225
0.92	0.09445227
0.94	0.09417089
0.96	0.093882865
0.98	0.09359602
1	0.093311305
1.02	0.093030205
1.04	0.09274973
1.06	0.09247596
1.08	0.09220379
1.1	0.09193388
1.12	0.09166264
1.14	0.091392125
1.16	0.09112075
1.18	0.09084861
1.2	0.09057434
1.22	0.09030402
1.24	0.09003169
1.26	0.089758005
1.28	0.089482275
1.3	0.08920598
1.32	0.08892745
1.34	0.088651875
1.36	0.08838082
1.38	0.088117265
1.4	0.087857625
1.42	0.087601115
1.44	0.087345965
1.46	0.087087245
1.48	0.0868251
1.5	0.086562215
1.52	0.086297815
1.54	0.086031675
1.56	0.085764715
1.58	0.08549651
1.6	0.08522999
1.62	0.08496397
1.64	0.084698955
1.66	0.08443895
1.68	0.084183
1.7	0.08392414
1.72	0.083667575
1.74	0.08341378
1.76	0.08316117
1.78	0.082907405
1.8	0.08265763
1.82	0.0824089
1.84	0.08216153
1.86	0.08191213
1.88	0.0816626
1.9	0.08141344
1.92	0.081160915
1.94	0.080904255
1.96	0.08064735
1.98	0.080394475
2	0.08014103
2.02	0.07989186
2.04	0.079647885
2.06	0.0794085
2.08	0.079165275
2.1	0.07892387
2.12	0.078681415
2.14	0.078437885
2.16	0.078192345
2.18	0.07795145
2.2	0.07770984
2.22	0.077469665
2.24	0.077229295
2.26	0.07698762
2.28	0.076741995
2.3	0.076497615
2.32	0.07625406
2.34	0.076011555
2.36	0.07577339
2.38	0.075540035
2.4	0.075307385
2.42	0.075071215
2.44	0.07483393
2.46	0.074594685
2.48	0.074353135
2.5	0.0741104
2.52	0.07387397
2.54	0.07364298
2.56	0.073411715
2.58	0.07318119
2.6	0.0729526
2.62	0.072719905
2.64	0.072481085
2.66	0.072246825
2.68	0.07201356
2.7	0.071781355
2.72	0.0715512
2.74	0.071325955
2.76	0.07109663
2.78	0.070868945
2.8	0.0706425
