0	3.1255
0.02	2.485915
0.04	1.858943
0.06	1.244336
0.08	0.6418481
0.1	0.05123876
0.12	0.1055106
0.14	0.1462181
0.16	0.1738681
0.18	0.1889746
0.2	0.1920243
0.22	0.1897817
0.24	0.1885271
0.26	0.1879765
0.28	0.1878474
0.3	0.1878934
0.32	0.1879247
0.34	0.1879102
0.36	0.1878839
0.38	0.1878583
0.4	0.1878352
0.42	0.1878167
0.44	0.18781
0.46	0.1877983
0.48	0.187783
0.5	0.1877612
0.52	0.18774
0.54	0.1877103
0.56	0.1876903
0.58	0.1876708
0.6	0.1876609
0.62	0.1876442
0.64	0.1876265
0.66	0.1875926
0.68	0.1875604
0.7	0.1875197
0.72	0.1874908
0.74	0.1874698
0.76	0.187459
0.78	0.1874497
0.8	0.1874414
0.82	0.1874273
0.84	0.1874054
0.86	0.1873796
0.88	0.1873581
0.9	0.1873449
0.92	0.1873286
0.94	0.187318
0.96	0.187302
0.98	0.1872722
1	0.1872276
1.02	0.1871906
1.04	0.1871514
1.06	0.1871237
1.08	0.187107
1.1	0.1871089
1.12	0.1870949
1.14	0.1870827
1.16	0.1870606
1.18	0.1870318
1.2	0.1869896
1.22	0.1869609
1.24	0.1869341
1.26	0.1869223
1.28	0.1869186
1.3	0.1869172
1.32	0.1869187
1.34	0.1869111
1.36	0.1868855
1.38	0.1868581
1.4	0.1868343
1.42	0.1868008
1.44	0.186768
1.46	0.1867512
1.48	0.1867238
1.5	0.1866938
1.52	0.186667
1.54	0.1866473
1.56	0.1866142
1.58	0.1865872
1.6	0.186562
1.62	0.1865398
1.64	0.1865188
1.66	0.186502
1.68	0.1864901
1.7	0.18648
1.72	0.186463
1.74	0.1864403
1.76	0.1864224
1.78	0.186396
1.8	0.1863654
1.82	0.1863432
1.84	0.186324
1.86	0.1862986
1.88	0.1862865
1.9	0.1862771
1.92	0.1862579
1.94	0.1862351
1.96	0.1862148
1.98	0.1861812
2	0.1861463
2.02	0.1861214
2.04	0.1861002
2.06	0.1860817
2.08	0.1860715
2.1	0.1860611
2.12	0.18605
2.14	0.1860373
2.16	0.1860151
2.18	0.185987
2.2	0.185961
2.22	0.1859244
2.24	0.185889
2.26	0.1858659
2.28	0.1858451
2.3	0.1858187
2.32	0.185803
2.34	0.1857891
2.36	0.1857643
2.38	0.1857482
2.4	0.1857352
2.42	0.1857196
2.44	0.1857002
2.46	0.1856871
2.48	0.1856582
2.5	0.18563
2.52	0.1856041
2.54	0.1855828
2.56	0.1855667
2.58	0.1855609
2.6	0.1855575
2.62	0.1855482
2.64	0.1855328
2.66	0.185508
2.68	0.1854741
2.7	0.1854337
2.72	0.1853958
2.74	0.1853599
2.76	0.1853259
2.78	0.1853094
2.8	0.1852999
2.82	0.185291
2.84	0.1852831
2.86	0.185274
