0	6.658976
0.02	5.238434
0.04	3.845846
0.06	2.480657
0.08	1.142326
0.1	-0.1696706
0.12	-0.04939983
0.14	0.04081936
0.16	0.1021256
0.18	0.1356196
0.2	0.14237
0.22	0.1373967
0.24	0.1345846
0.26	0.1333101
0.28	0.132987
0.3	0.1330691
0.32	0.1331341
0.34	0.1331101
0.36	0.1330515
0.38	0.1329827
0.4	0.1329033
0.42	0.1328211
0.44	0.1327562
0.46	0.1326867
0.48	0.1326146
0.5	0.1325558
0.52	0.1325005
0.54	0.1324344
0.56	0.1323628
0.58	0.1322967
0.6	0.1322183
0.62	0.1321331
0.64	0.1320579
0.66	0.1319988
0.68	0.131934
0.7	0.1318769
0.72	0.1318174
0.74	0.1317584
0.76	0.1316857
0.78	0.1316113
0.8	0.1315412
0.82	0.1314652
0.84	0.1313805
0.86	0.1313016
0.88	0.1312273
0.9	0.1311308
0.92	0.1310525
0.94	0.1309809
0.96	0.1309041
0.98	0.1308294
1	0.1307734
1.02	0.1307124
1.04	0.130646
1.06	0.1305913
1.08	0.1305188
1.1	0.1304443
1.12	0.1303659
1.14	0.1302883
1.16	0.1302001
1.18	0.1301351
1.2	0.1300639
1.22	0.129998
1.24	0.1299358
1.26	0.1298775
1.28	0.1298119
1.3	0.1297567
1.32	0.1296909
1.34	0.1296228
1.36	0.1295455
1.38	0.1294662
1.4	0.1293822
1.42	0.1293024
1.44	0.129224
1.46	0.1291684
1.48	0.1291144
1.5	0.1290492
1.52	0.1289961
1.54	0.1289304
1.56	0.1288432
1.58	0.1287476
1.6	0.128666
1.62	0.1285736
1.64	0.128505
1.66	0.1284517
1.68	0.1284057
1.7	0.1283538
1.72	0.1283046
1.74	0.1282478
1.76	0.1281737
1.78	0.1280951
1.8	0.1280287
1.82	0.1279544
1.84	0.127876
1.86	0.1278086
1.88	0.1277476
1.9	0.1276673
1.92	0.1275907
1.94	0.1275179
1.96	0.127442
1.98	0.1273637
2	0.1272969
2.02	0.12723
2.04	0.1271499
2.06	0.1270759
2.08	0.1270055
2.1	0.1269369
2.12	0.1268731
2.14	0.1268242
2.16	0.1267701
2.18	0.1267096
2.2	0.1266402
2.22	0.1265648
2.24	0.1264729
2.26	0.1263812
2.28	0.1262969
2.3	0.1262238
2.32	0.1261525
2.34	0.1260985
2.36	0.1260408
2.38	0.1259662
2.4	0.1258802
2.42	0.1258011
2.44	0.1257131
2.46	0.1256321
2.48	0.1255703
2.5	0.1255099
2.52	0.1254429
2.54	0.1253858
2.56	0.12532
2.58	0.1252411
2.6	0.1251796
2.62	0.1251154
2.64	0.1250358
2.66	0.1249631
2.68	0.1249037
