0	222206.35
2E-5	177665.8
4E-5	133125.25
6E-5	88584.765
8E-5	44044.305
1E-4	-495.95495
1.2E-4	-495.84175
1.4E-4	-495.7191
1.6E-4	-495.6293
1.8E-4	-495.57195
2E-4	-495.55625
2.2E-4	-495.542
2.4E-4	-495.5366
2.6E-4	-495.53545
2.8E-4	-495.5337
3E-4	-495.5286
3.2E-4	-495.5399
3.4E-4	-495.53845
3.6E-4	-495.53515
3.8E-4	-495.5251
4E-4	-495.5135
4.2E-4	-495.4853
4.4E-4	-495.4547
4.6E-4	-495.4143
4.8E-4	-495.37895
5E-4	-495.337
5.2E-4	-495.30165
5.4E-4	-495.2737
5.6E-4	-495.25855
5.8E-4	-495.24165
6E-4	-495.2292
6.2E-4	-495.20805
6.4E-4	-495.1757
6.6E-4	-495.1338
6.8E-4	-495.0857
7E-4	-495.0319
7.2E-4	-494.9835
7.4E-4	-494.93715
7.6E-4	-494.88905
7.8E-4	-494.8412
8E-4	-494.7857
8.2E-4	-494.7224
8.4E-4	-494.65045
8.6E-4	-494.575
8.8E-4	-494.48615
9E-4	-494.3869
9.2E-4	-494.29
9.4E-4	-494.18365
9.6E-4	-494.0354
9.8E-4	-493.88185
0.001	-493.72675
0.00102	-493.5236
0.00104	-493.3011
0.00106	-493.09225
0.00108	-492.8516
0.0011	-492.59875
0.00112	-492.36585
0.00114	-492.1142
0.00116	-491.84565
0.00118	-491.5678
0.0012	-491.23625
0.00122	-490.8545
0.00124	-490.4653
0.00126	-490.0292
0.00128	-489.58775
0.0013	-489.1454
0.00132	-488.68135
0.00134	-488.1858
0.00136	-487.66705
0.00138	-487.06955
0.0014	-486.4112
0.00142	-485.724
0.00144	-484.9555
0.00146	-484.1558
0.00148	-483.30615
0.0015	-482.4033
0.00152	-481.4289
0.00154	-480.4092
0.00156	-479.2701
0.00158	-478.0567
0.0016	-476.79345
0.00162	-475.4312
0.00164	-473.96835
0.00166	-472.44315
0.00168	-470.857
0.0017	-469.138
0.00172	-467.2869
0.00174	-465.31785
0.00176	-463.21975
0.00178	-460.9266
0.0018	-458.42325
0.00182	-455.8228
0.00184	-453.0782
0.00186	-450.16515
0.00188	-447.1119
0.0019	-444.002
0.00192	-440.683
0.00194	-437.1902
0.00196	-433.47235
0.00198	-429.57865
0.002	-425.3708
0.00202	-420.9051
0.00204	-416.0758
0.00206	-411.1017
0.00208	-405.79475
0.0021	-400.24965
0.00212	-394.44575
0.00214	-388.471
0.00216	-382.00685
0.00218	-375.2142
0.0022	-368.0097
0.00222	-360.28035
0.00224	-352.03825
0.00226	-343.4828
0.00228	-334.4499
0.0023	-325.09915
0.00232	-315.39805
0.00234	-305.2527
0.00236	-294.47395
0.00238	-283.19595
0.0024	-271.23455
0.00242	-258.85555
0.00244	-245.9436
0.00246	-232.6371
0.00248	-218.8149
0.0025	-204.3656
0.00252	-189.09365
0.00254	-173.1669
0.00256	-156.2573
0.00258	-138.48765
0.0026	-119.97675
0.00262	-100.5541
0.00264	-80.083035
0.00266	-58.918225
0.00268	-36.891335
0.0027	-14.001915
0.00272	9.692823
0.00274	33.9578
0.00276	59.19458
0.00278	85.514765
0.0028	112.8149
0.00282	141.1422
0.00284	170.79075
0.00286	201.41935
0.00288	232.82465
0.0029	265.7098
0.00292	299.74545
0.00294	335.08495
0.00296	371.6826
0.00298	409.75585
0.003	448.67225
0.00302	488.7875
0.00304	529.9845
0.00306	572.80165
0.00308	617.00585
0.0031	662.41625
0.00312	709.346
0.00314	757.89965
0.00316	807.4498
0.00318	858.13545
0.0032	910.73665
0.00322	964.6889
0.00324	1019.919
0.00326	1076.9565
0.00328	1136.1545
0.0033	1196.868
0.00332	1259.172
0.00334	1322.765
0.00336	1387.546
0.00338	1453.2265
0.0034	1520.0165
0.00342	1588.389
0.00344	1658.4745
0.00346	1730.231
0.00348	1803.7545
0.0035	1879.1355
0.00352	1955.602
0.00354	2033.231
0.00356	2112.427
0.00358	2192.6775
0.0036	2274.3785
0.00362	2357.942
0.00364	2443.78
0.00366	2530.58
0.00368	2619.192
0.0037	2708.2435
0.00372	2798.3
0.00374	2888.7765
0.00376	2980.7255
0.00378	3073.353
0.0038	3168.1215
0.00382	3263.9875
0.00384	3360.8925
0.00386	3458.9975
0.00388	3558.21
0.0039	3657.7355
0.00392	3758.013
0.00394	3859.537
0.00396	3961.042
0.00398	4062.937
0.004	4165.12
0.00402	4267.396
0.00404	4369.301
0.00406	4471.6995
0.00408	4574.7855
0.0041	4678.2605
0.00412	4781.582
0.00414	4885.194
0.00416	4988.3975
0.00418	5090.236
0.0042	5191.803
0.00422	5293.7645
0.00424	5395.226
0.00426	5496.6545
0.00428	5597.974
0.0043	5698.391
0.00432	5797.7725
0.00434	5896.044
0.00436	5992.421
0.00438	6088.1595
0.0044	6182.244
0.00442	6273.942
0.00444	6364.0865
0.00446	6453.6105
0.00448	6540.915
0.0045	6626.7045
0.00452	6712.051
0.00454	6795.189
0.00456	6876.1435
0.00458	6954.7875
0.0046	7031.4615
0.00462	7105.2395
0.00464	7176.511
0.00466	7245.4615
0.00468	7313.203
0.0047	7378.487
0.00472	7439.8905
0.00474	7499.689
0.00476	7556.2145
0.00478	7608.0535
0.0048	7656.7715
0.00482	7704.6425
0.00484	7749.052
0.00486	7790.575
0.00488	7830.383
0.0049	7867.4985
0.00492	7900.7915
0.00494	7930.861
0.00496	7957.795
0.00498	7980.1585
0.005	7998.356
0.00502	8012.1675
0.00504	8022.4595
0.00506	8029.1635
0.00508	8034.234
0.0051	8035.6995
0.00512	8035.281
0.00514	8030.7895
0.00516	8022.3425
0.00518	8008.882
0.0052	7992.901
