0	251220.75
2E-5	200849.7
4E-5	150478.7
6E-5	100107.7
8E-5	49736.73
1E-4	-634.19285
1.2E-4	-634.1707
1.4E-4	-634.1057
1.6E-4	-634.06085
1.8E-4	-634.03975
2E-4	-634.03165
2.2E-4	-634.0392
2.4E-4	-634.0417
2.6E-4	-634.04075
2.8E-4	-634.0342
3E-4	-634.03465
3.2E-4	-634.03015
3.4E-4	-634.01955
3.6E-4	-634.0105
3.8E-4	-634.00745
4E-4	-633.99895
4.2E-4	-633.98885
4.4E-4	-633.9878
4.6E-4	-633.99485
4.8E-4	-634.00745
5E-4	-634.02815
5.2E-4	-634.04975
5.4E-4	-634.0649
5.6E-4	-634.0674
5.8E-4	-634.0553
6E-4	-634.0422
6.2E-4	-634.03265
6.4E-4	-634.0367
6.6E-4	-634.04625
6.8E-4	-634.0634
7E-4	-634.078
7.2E-4	-634.08305
7.4E-4	-634.06995
7.6E-4	-634.05485
7.8E-4	-634.0387
8E-4	-634.013
8.2E-4	-633.9974
8.4E-4	-633.9994
8.6E-4	-634.00945
8.8E-4	-634.01705
9E-4	-634.03465
9.2E-4	-634.04675
9.4E-4	-634.04025
9.6E-4	-634.0236
9.8E-4	-634.01705
0.001	-634.01405
0.00102	-634.0145
0.00104	-634.03115
0.00106	-634.04625
0.00108	-634.05485
0.0011	-634.0619
0.00112	-634.07095
0.00114	-634.0629
0.00116	-634.06945
0.00118	-634.07195
0.0012	-634.0624
0.00122	-634.0407
0.00124	-634.03415
0.00126	-634.0155
0.00128	-633.99235
0.0013	-633.9853
0.00132	-633.98785
0.00134	-633.9757
0.00136	-633.96465
0.00138	-633.96765
0.0014	-633.95755
0.00142	-633.9465
0.00144	-633.95255
0.00146	-633.9586
0.00148	-633.9586
0.0015	-633.9727
0.00152	-633.9893
0.00154	-634.00395
0.00156	-634.0296
0.00158	-634.05835
0.0016	-634.0604
0.00162	-634.06645
0.00164	-634.06335
0.00166	-634.0483
0.00168	-634.03365
0.0017	-634.0508
0.00172	-634.0543
0.00174	-634.0644
0.00176	-634.0785
0.00178	-634.08505
0.0018	-634.073
0.00182	-634.0679
0.00184	-634.05935
0.00186	-634.04625
0.00188	-634.0342
0.0019	-634.0281
0.00192	-634.02205
0.00194	-634.013
0.00196	-634.009
0.00198	-634.00895
0.002	-634.009
0.00202	-634.009
0.00204	-634.00945
0.00206	-634.00495
0.00208	-634.00145
0.0021	-633.99235
0.00212	-633.98785
0.00214	-633.9883
0.00216	-633.99435
0.00218	-633.99485
0.0022	-634.00545
0.00222	-634.00795
0.00224	-634.0085
0.00226	-633.9994
0.00228	-633.9989
0.0023	-634.0004
0.00232	-634.00695
0.00234	-634.01755
0.00236	-634.04475
0.00238	-634.0644
0.0024	-634.0649
0.00242	-634.06035
0.00244	-634.0528
0.00246	-634.0387
0.00248	-634.03215
0.0025	-634.03515
0.00252	-634.0427
0.00254	-634.04375
0.00256	-634.0367
