0	6.659091
0.02	5.238505
0.04	3.84588
0.06	2.480653
0.08	1.142288
0.1	-0.1697375
0.12	-0.0494473
0.14	0.04078876
0.16	0.1021174
0.18	0.1356271
0.2	0.1423848
0.22	0.1374205
0.24	0.1345936
0.26	0.1333002
0.28	0.1329599
0.3	0.1330278
0.32	0.1330688
0.34	0.1330504
0.36	0.1329878
0.38	0.1329213
0.4	0.1328538
0.42	0.1327817
0.44	0.1327097
0.46	0.1326486
0.48	0.1325745
0.5	0.132492
0.52	0.1324147
0.54	0.1323325
0.56	0.1322521
0.58	0.1321802
0.6	0.1321185
0.62	0.1320565
0.64	0.1320049
0.66	0.1319366
0.68	0.1318705
0.7	0.1317956
0.72	0.1317253
0.74	0.1316536
0.76	0.1315913
0.78	0.1315261
0.8	0.1314656
0.82	0.1313914
0.84	0.1313143
0.86	0.1312342
0.88	0.1311499
0.9	0.1310664
0.92	0.1310022
0.94	0.1309336
0.96	0.1308747
0.98	0.1308204
1	0.130756
1.02	0.130681
1.04	0.1306206
1.06	0.1305455
1.08	0.1304609
1.1	0.1303909
1.12	0.1303196
1.14	0.1302362
1.16	0.1301649
1.18	0.1301087
1.2	0.1300493
1.22	0.129991
1.24	0.1299276
1.26	0.1298674
1.28	0.12979
1.3	0.1297038
1.32	0.1296143
1.34	0.1295386
1.36	0.1294537
1.38	0.1293846
1.4	0.1293262
1.42	0.1292769
1.44	0.1292206
1.46	0.1291586
1.48	0.12909
1.5	0.1290116
1.52	0.1289245
1.54	0.1288347
1.56	0.1287585
1.58	0.1286836
1.6	0.1286154
1.62	0.1285561
1.64	0.1284976
1.66	0.1284317
1.68	0.1283647
1.7	0.128297
1.72	0.1282193
1.74	0.1281409
1.76	0.1280636
1.78	0.12799
1.8	0.1279121
1.82	0.1278312
1.84	0.1277588
1.86	0.1276898
1.88	0.1276153
1.9	0.1275394
1.92	0.1274763
1.94	0.1274008
1.96	0.1273209
1.98	0.1272442
2	0.1271766
2.02	0.1271027
2.04	0.1270438
2.06	0.1269841
2.08	0.1269305
2.1	0.1268764
2.12	0.1268212
2.14	0.1267515
2.16	0.1266835
2.18	0.1266056
2.2	0.1265237
2.22	0.1264464
2.24	0.1263807
2.26	0.1263125
2.28	0.1262428
2.3	0.1261663
2.32	0.1260913
2.34	0.126008
2.36	0.1259333
2.38	0.1258629
2.4	0.1258034
2.42	0.1257303
2.44	0.1256669
2.46	0.1255946
2.48	0.125527
2.5	0.125462
2.52	0.1254106
2.54	0.1253453
2.56	0.1252806
2.58	0.1252085
2.6	0.1251262
2.62	0.1250388
2.64	0.1249649
2.66	0.1249026
2.68	0.1248438
2.7	0.1247881
2.72	0.1247281
2.74	0.1246568
2.76	0.1245756
2.78	0.1244953
2.8	0.124412
2.82	0.1243388
2.84	0.1242769
2.86	0.1242111
2.88	0.1241446
2.9	0.1240858
2.92	0.1240202
2.94	0.1239467
2.96	0.1238776
2.98	0.123805
3	0.1237311
3.02	0.1236565
3.04	0.1235855
3.06	0.1235148
3.08	0.1234585
3.1	0.1233989
3.12	0.1233458
3.14	0.1232821
3.16	0.123213
3.18	0.1231174
3.2	0.1230207
3.22	0.1229228
3.24	0.1228377
3.26	0.122763
3.28	0.1227097
3.3	0.122656
3.32	0.1225974
